"case","stage","model","prescription","resultant","thetaIndex","theta","thetaDeg","value","unit","evidenceLevel"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",279,2.40521379303962,137.808599167822,-97.5523804672877,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",280,2.41392833576802,138.307905686546,-97.3624764143538,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",281,2.42264287849643,138.80721220527,-97.1729558723138,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",282,2.43135742122483,139.306518723994,-96.9838764109374,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",283,2.44007196395324,139.805825242718,-96.7952954660099,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",284,2.44878650668164,140.305131761442,-96.6072703218841,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",285,2.45750104941005,140.804438280166,-96.41985809408,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",286,2.46621559213845,141.30374479889,-96.233115711935,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",287,2.47493013486686,141.803051317614,-96.0470999013102,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",288,2.48364467759526,142.302357836338,-95.8618671673599,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",289,2.49235922032366,142.801664355062,-95.6774737773666,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",290,2.50107376305207,143.300970873786,-95.4939757436493,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",291,2.50978830578047,143.80027739251,-95.3114288065488,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",292,2.51850284850888,144.299583911234,-95.1298884174957,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",293,2.52721739123728,144.798890429958,-94.9494097221662,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",294,2.53593193396569,145.298196948682,-94.7700475437307,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",295,2.54464647669409,145.797503467406,-94.5918563662007,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",296,2.55336101942249,146.29680998613,-94.4148903178779,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",297,2.5620755621509,146.796116504854,-94.2392031549125,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",298,2.5707901048793,147.295423023578,-94.0648482449734,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",299,2.57950464760771,147.794729542302,-93.8918785510376,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",300,2.58821919033611,148.294036061026,-93.7203466153011,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",301,2.59693373306452,148.79334257975,-93.550304543219,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",302,2.60564827579292,149.292649098474,-93.3818039876776,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",303,2.61436281852133,149.791955617198,-93.2148961333036,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",304,2.62307736124973,150.291262135922,-93.0496316809165,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",305,2.63179190397813,150.790568654646,-92.8860608321274,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",306,2.64050644670654,151.28987517337,-92.724233274089,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",307,2.64922098943494,151.789181692094,-92.5641981644029,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",308,2.65793553216335,152.288488210818,-92.4060041161871,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",309,2.66665007489175,152.787794729542,-92.2496991833089,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",310,2.67536461762016,153.287101248266,-92.0953308457877,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",311,2.68407916034856,153.78640776699,-91.9429459953727,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",312,2.69279370307697,154.285714285714,-91.792590921298,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",313,2.70150824580537,154.785020804438,-91.6443112962226,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",314,2.71022278853377,155.284327323162,-91.4981521623556,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",315,2.71893733126218,155.783633841886,-91.3541579177746,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",316,2.72765187399058,156.28294036061,-91.2123723029388,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",317,2.73636641671899,156.782246879334,-91.0728383874024,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",318,2.74508095944739,157.281553398058,-90.9355985567311,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",319,2.7537955021758,157.780859916782,-90.8006944996276,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",320,2.7625100449042,158.280166435506,-90.6681671952671,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",321,2.77122458763261,158.77947295423,-90.5380569008502,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",322,2.77993913036101,159.278779472954,-90.4104031393733,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",323,2.78865367308941,159.778085991678,-90.2852446876234,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",324,2.79736821581782,160.277392510402,-90.162619564399,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",325,2.80608275854622,160.776699029126,-90.042565018961,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",326,2.81479730127463,161.27600554785,-89.9251175197181,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",327,2.82351184400303,161.775312066574,-89.8103127431487,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",328,2.83222638673144,162.274618585298,-89.6981855629635,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",329,2.84094092945984,162.773925104022,-89.5887700395126,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",330,2.84965547218825,163.273231622746,-89.4820994094386,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",331,2.85837001491665,163.77253814147,-89.3782060755805,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",332,2.86708455764505,164.271844660194,-89.2771215971312,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",333,2.87579910037346,164.771151178918,-89.1788766800507,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",334,2.88451364310186,165.270457697642,-89.0835011677387,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",335,2.89322818583027,165.769764216366,-88.9910240319691,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",336,2.90194272855867,166.26907073509,-88.9014733640896,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",337,2.91065727128708,166.768377253814,-88.8148763664885,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",338,2.91937181401548,167.267683772538,-88.7312593443312,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",339,2.92808635674389,167.766990291262,-88.6506476975701,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",340,2.93680089947229,168.266296809986,-88.5730659132287,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",341,2.94551544220069,168.76560332871,-88.4985375579634,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",342,2.9542299849291,169.264909847434,-88.4270852709045,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",343,2.9629445276575,169.764216366158,-88.3587307567796,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",344,2.97165907038591,170.263522884882,-88.2934947793203,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",345,2.98037361311431,170.762829403606,-88.2313971549548,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",346,2.98908815584272,171.26213592233,-88.1724567467885,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",347,2.99780269857112,171.761442441054,-88.1166914588739,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",348,3.00651724129952,172.260748959778,-88.0641182307721,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",349,3.01523178402793,172.760055478502,-88.0147530324071,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",350,3.02394632675633,173.259361997226,-87.9686108592146,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",351,3.03266086948474,173.75866851595,-87.9257057275872,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",352,3.04137541221314,174.257975034674,-87.8860506706163,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",353,3.05008995494155,174.757281553398,-87.8496577341334,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",354,3.05880449766995,175.256588072122,-87.8165379730508,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",355,3.06751904039836,175.755894590846,-87.7867014480038,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",356,3.07623358312676,176.25520110957,-87.7601572222941,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",357,3.08494812585516,176.754507628294,-87.7369133591372,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",358,3.09366266858357,177.253814147018,-87.7169769192131,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",359,3.10237721131197,177.753120665742,-87.7003539585208,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",360,3.11109175404038,178.252427184466,-87.6870495265395,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",361,3.11980629676878,178.75173370319,-87.6770676646944,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",362,3.12852083949719,179.251040221914,-87.6704114051291,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",363,3.13723538222559,179.750346740638,-87.6670827697845,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",364,3.14159265358979,180,-87.6666666666667,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",365,3.145949924954,180.249653259362,-87.6670827697845,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",366,3.1546644676824,180.748959778086,-87.6704114051291,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",367,3.1633790104108,181.24826629681,-87.6770676646944,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",368,3.17209355313921,181.747572815534,-87.6870495265395,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",369,3.18080809586761,182.246879334258,-87.7003539585208,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",370,3.18952263859602,182.746185852982,-87.7169769192131,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",371,3.19823718132442,183.245492371706,-87.7369133591372,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",372,3.20695172405283,183.74479889043,-87.7601572222941,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",373,3.21566626678123,184.244105409154,-87.7867014480038,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","N",374,3.22438080950963,184.743411927878,-87.8165379730508,"kN/m","DE"
